geneID_sgA,geneID_sgB,geneName_sgA,geneName_sgB,exonCountA,exonCountB,chrom_sgA,chrom_sgB,baseMean,log2FoldChange_S11_Lsom,padj_S11_Lsom,log2FoldChange_S12_Prehatch,padj_S12_Prehatch,Bias_Magnitude_LSom,Bias_Magnitude_Prehatch
ENSCCRG00000000288,ENSCCRG00000036696,ccdc102a,ccdc102a,9,10,CAJNDQ010000007.1,CAJNDQ010000001.1,649.901721649512,-0.638884520545276,0.0003428673720385,-0.623299853046859,0.0004946474909923,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000054338,ENSCCRG00000001606,reep5,reep5,4,5,CAJNDQ010000033.1,CAJNDQ010000025.1,361.971906861535,-0.641106168875027,0.0399569141417226,-1.6187440474929,1.86018358986591e-08,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000027598,ENSCCRG00000030872,cbx1b,cbx1b,9,6,CAJNDQ010000045.1,CAJNDQ010000026.1,340.901359307262,-0.641973261623486,0.0009362124278384,-1.12525382397154,2.5382460136602e-09,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000074568,ENSCCRG00000076586,,,1,3,CAJNDQ010000032.1,CAJNDQ010000013.1,7310.62945044052,-0.642816807328283,1.38094967558593e-05,-0.725428930202761,9.28131730976391e-07,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000055539,ENSCCRG00000007313,tor1,tor1,6,6,CAJNDQ010000039.1,CAJNDQ010000046.1,1221.31494980514,-0.643126901790734,0.0002303497268875,-1.12031601262551,9.17638077063915e-11,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000066304,ENSCCRG00000055688,rfc2,rfc2,11,12,CAJNDQ010000039.1,CAJNDQ010000046.1,291.78352909263,-0.643165388279515,0.251941007532947,-1.07239941245188,0.0484534254431578,No_Significant_Bias,Moderate_SubgB_Dom
ENSCCRG00000048632,ENSCCRG00000026245,,,10,10,CAJNDQ010000022.1,CAJNDQ010000030.1,384.134794711595,-0.647813374762779,0.124478894520353,-0.812514145654243,0.0257942536843192,No_Significant_Bias,Moderate_SubgB_Dom
ENSCCRG00000000489,ENSCCRG00000051876,TNRC6A,TNRC6A,26,24,CAJNDQ010000004.1,CAJNDQ010000002.1,4329.44925245666,-0.649158942911321,0.0008380639116429,-0.878164743519899,4.31152686307926e-06,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000009113,ENSCCRG00000015175,,,45,36,CAJNDQ010000023.1,CAJNDQ010000028.1,369.002032850831,-0.649753905561271,0.0163195394629844,-0.623357469103801,0.0228799361241654,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000035514,ENSCCRG00000077719,,,10,9,CAJNDQ010000004.1,CAJNDQ010000002.1,198.707003536017,-0.654573602619697,0.175185806916724,-1.9880416224661,6.35609699245952e-06,No_Significant_Bias,Moderate_SubgB_Dom
ENSCCRG00000063584,ENSCCRG00000013881,gnl2,gnl2,16,16,CAJNDQ010000003.1,CAJNDQ010000048.1,1278.80194630897,-0.654929395060531,0.0005509449941673,-0.983200621064757,1.13979696278776e-07,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000057865,ENSCCRG00000075703,st8sia2,st8sia2,7,7,CAJNDQ010000010.1,CAJNDQ010000020.1,193.935446518116,-0.655161739177594,0.0219596084794089,-0.882529910179656,0.0018098432164254,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000036091,ENSCCRG00000061465,mib1,mib1,23,22,CAJNDQ010000022.1,CAJNDQ010000030.1,1067.9348685462,-0.655435077377723,0.0033975897705126,-0.606142857269856,0.0083277623449646,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000049514,ENSCCRG00000051121,,,15,17,CAJNDQ010000044.1,CAJNDQ010000006.1,582.991620291976,-0.656628793161725,0.0812651348987141,-0.865565858634184,0.0198523148120481,No_Significant_Bias,Moderate_SubgB_Dom
ENSCCRG00000008794,ENSCCRG00000046774,ssrp1a,ssrp1a,19,19,CAJNDQ010000021.1,CAJNDQ010000036.1,3724.98816195488,-0.656910961561803,8.835122251114941e-09,-1.13304691046053,6.5073177478775305e-24,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000038416,ENSCCRG00000073904,EFL1,EFL1,20,20,CAJNDQ010000007.1,CAJNDQ010000001.1,407.468733405856,-0.657205386441798,0.0083722393332136,-0.79584777233569,0.0014193063244031,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000042700,ENSCCRG00000050537,ap2b1,ap2b1,24,23,CAJNDQ010000008.1,CAJNDQ010000016.1,1572.76923146466,-0.657934029067996,4.48801763238419e-06,-0.945291831995292,1.85215180492339e-11,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000022525,ENSCCRG00000062903,mef2aa,mef2aa,12,12,CAJNDQ010000010.1,CAJNDQ010000020.1,278.511260697683,-0.659902142706515,0.156878910856789,-0.979644520048769,0.0307589414144558,No_Significant_Bias,Moderate_SubgB_Dom
ENSCCRG00000076625,ENSCCRG00000072391,poc1b,poc1b,14,13,CAJNDQ010000034.1,CAJNDQ010000038.1,419.391383401833,-0.660851158842556,0.0278714134208322,-1.1253595564266,0.0001875511057924,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000046384,ENSCCRG00000038220,grinaa,grinaa,8,6,CAJNDQ010000032.1,CAJNDQ010000013.1,543.534217951911,-0.661278284292964,0.0049673214160167,-0.813834794607721,0.0005686297803593,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000058133,ENSCCRG00000010698,sltm,sltm,23,21,CAJNDQ010000007.1,CAJNDQ010000001.1,2914.65361589674,-0.661286485144675,8.4902546927218e-09,-0.664481341520122,9.077486827535262e-09,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000073975,ENSCCRG00000025713,,eif1b,3,5,CAJNDQ010000015.1,CAJNDQ010000041.1,7181.82188682326,-0.661764307477346,0.0002668959013107,-0.8114034293475,6.15969981734551e-06,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000012488,ENSCCRG00000036625,ap1b1,ap1b1,24,24,CAJNDQ010000008.1,CAJNDQ010000016.1,1349.66378259223,-0.66297118050276,5.74716156418527e-08,-0.73007340511687,9.38433177462233e-10,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000003656,ENSCCRG00000072111,prpf38a,prpf38a,9,11,CAJNDQ010000017.1,CAJNDQ010000011.1,1852.81613753084,-0.665197469187948,0.0027222838009412,-1.13934413466051,1.18043977304324e-07,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000056914,ENSCCRG00000005556,RASSF3,RASSF3,6,14,CAJNDQ010000037.1,CAJNDQ010000009.1,1178.03765523015,-0.665328373327268,0.0003915445950239,-1.60951931402875,1.9482435439928003e-18,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000060829,ENSCCRG00000067457,gpr137c,gpr137c,7,7,CAJNDQ010000005.1,CAJNDQ010000031.1,728.959767610422,-0.665363909728401,0.0241395234061624,-1.27353605883416,1.60404146202957e-05,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000042344,ENSCCRG00000009434,,,13,13,CAJNDQ010000012.1,CAJNDQ010000050.1,556.450537760934,-0.667889335947562,0.0114762306223058,-1.45367257300694,7.50076684447616e-09,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000019880,ENSCCRG00000019615,ptbp2a,ptbp2a,14,14,CAJNDQ010000015.1,CAJNDQ010000041.1,1287.77409784542,-0.668677250642828,6.9799539827297e-05,-1.00875504227445,2.0242483676936102e-09,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000023056,ENSCCRG00000031165,lmnb2,lmnb2,14,12,CAJNDQ010000044.1,CAJNDQ010000006.1,4272.89984326921,-0.669207259071116,0.0841297273934244,-0.933591779490073,0.0141092906760002,No_Significant_Bias,Moderate_SubgB_Dom
ENSCCRG00000066284,ENSCCRG00000066756,,,14,14,CAJNDQ010000039.1,CAJNDQ010000046.1,727.833345968742,-0.674539779243964,5.47721078996609e-06,-0.596917329196116,7.27180528518376e-05,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000072890,ENSCCRG00000012390,unc119.1,unc119.1,5,6,CAJNDQ010000018.1,CAJNDQ010000024.1,447.437636339264,-0.675863137347338,0.0017349207729324,-0.590996168197571,0.009547921271301,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000010818,ENSCCRG00000067529,sf3b4,sf3b4,6,7,CAJNDQ010000032.1,CAJNDQ010000013.1,1995.57720648431,-0.676337865353953,8.37510218524124e-08,-0.742561318900235,2.39105165406528e-09,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000065484,ENSCCRG00000081810,rab33ba,rab33ba,3,3,CAJNDQ010000021.1,CAJNDQ010000036.1,646.012592023151,-0.676817664671471,0.0015824820027932,-0.980053254133347,1.67268150373464e-06,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000026896,ENSCCRG00000075901,LTBP1,LTBP1,33,34,CAJNDQ010000005.1,CAJNDQ010000031.1,156.219162727471,-0.676874945567326,0.304918605442769,-1.32010316864149,0.0327435570171782,No_Significant_Bias,Moderate_SubgB_Dom
ENSCCRG00000013852,ENSCCRG00000013719,gle1,gle1,17,17,CAJNDQ010000018.1,CAJNDQ010000024.1,1770.9641762456,-0.677020896167778,2.15125555393118e-07,-0.894618137899744,8.335073377789399e-13,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000005711,ENSCCRG00000047314,,,21,19,CAJNDQ010000033.1,CAJNDQ010000025.1,854.004567170065,-0.67805644233912,0.0128312403376787,-0.632721117625896,0.0233903813266741,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000017729,ENSCCRG00000073269,PPFIBP2,PPFIBP2,27,31,CAJNDQ010000034.1,CAJNDQ010000038.1,818.894768034077,-0.678115619261589,0.0014641467879512,-0.928833256231892,1.36571079688561e-05,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000048792,ENSCCRG00000059012,tmem30aa,tmem30aa,10,7,CAJNDQ010000005.1,CAJNDQ010000031.1,184.177750627811,-0.680932442245984,0.0301986605843572,-0.790486227268422,0.0112217453095407,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000010165,ENSCCRG00000047247,,,13,13,CAJNDQ010000021.1,CAJNDQ010000036.1,417.138114645068,-0.68178861890707,0.0095706239892114,-1.33811985397223,1.00650881333676e-05,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000071867,ENSCCRG00000049748,rbm5,rbm5,25,25,CAJNDQ010000017.1,CAJNDQ010000011.1,1403.05148899992,-0.685076101066545,0.0002537910947132,-0.80896763167552,1.49414492153744e-05,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000046973,ENSCCRG00000036733,stard3,stard3,16,16,CAJNDQ010000032.1,CAJNDQ010000013.1,1994.93001703868,-0.686923363425803,0.0020864547108545,-0.801278937545879,0.0003616371001347,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000022558,ENSCCRG00000023124,samd13,samd13,6,6,CAJNDQ010000043.1,CAJNDQ010000014.1,189.420634921298,-0.68748653130373,0.0039982386057746,-0.792290908297295,0.0007007252393991,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000026317,ENSCCRG00000014413,atp6v1c1a,atp6v1c1a,13,13,CAJNDQ010000003.1,CAJNDQ010000048.1,440.306320373564,-0.690853802750076,0.0102990672575984,-0.808824335019771,0.0025256618579939,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000015412,ENSCCRG00000076328,,,14,14,CAJNDQ010000017.1,CAJNDQ010000011.1,214.647912764022,-0.692774615727958,0.0334735020764938,-0.659463073466278,0.0454694344976065,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000011463,ENSCCRG00000051681,ccnc,ccnc,12,13,CAJNDQ010000037.1,CAJNDQ010000009.1,1425.58520341543,-0.693163842425949,1.39889604797381e-05,-0.638825811997531,0.00010463652161,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000009891,ENSCCRG00000016737,xab2,xab2,19,18,CAJNDQ010000004.1,CAJNDQ010000002.1,1121.25397261445,-0.694070272175841,0.0621490551197682,-0.751714705253812,0.0477470089057696,No_Significant_Bias,Moderate_SubgB_Dom
ENSCCRG00000019826,ENSCCRG00000075963,eri1,eri1,7,7,CAJNDQ010000039.1,CAJNDQ010000046.1,706.141696639985,-0.694318522237473,0.0011303775253845,-0.819043285074557,0.0001888572704669,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000060095,ENSCCRG00000020632,cebpg,cebpg,5,4,CAJNDQ010000007.1,CAJNDQ010000001.1,624.51594350388,-0.69519094019412,0.0004402465532602,-0.782063748276863,0.0001013202197252,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000011039,ENSCCRG00000006920,jarid2b,jarid2b,21,21,CAJNDQ010000032.1,CAJNDQ010000013.1,459.958053800173,-0.69728611053845,0.0116438299884634,-0.699255459302479,0.0131777119652833,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000070572,ENSCCRG00000063130,tvp23b,tvp23b,7,7,CAJNDQ010000045.1,CAJNDQ010000026.1,770.506033001061,-0.697923038361677,4.95713344608174e-06,-1.07653057208385,5.17620470723186e-12,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000057539,ENSCCRG00000035622,mmadhca,mmadhca,9,8,CAJNDQ010000044.1,CAJNDQ010000006.1,487.808115349113,-0.6989206342306,0.0171317366762879,-1.30500070130822,4.75334928287612e-06,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000047380,ENSCCRG00000034608,gpr161b,gpr161b,7,5,CAJNDQ010000042.1,CAJNDQ010000047.1,272.589155679634,-0.701165802479085,0.0535751910814565,-1.05522256653418,0.0033645565622919,No_Significant_Bias,Moderate_SubgB_Dom
ENSCCRG00000069791,ENSCCRG00000056584,,,20,20,CAJNDQ010000039.1,CAJNDQ010000046.1,711.566946194671,-0.701238857421569,0.0020143684799009,-1.24767182796987,1.68164383649568e-08,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000076295,ENSCCRG00000077284,st3gal2,st3gal2,8,9,CAJNDQ010000010.1,CAJNDQ010000020.1,511.446221822905,-0.703386054835729,0.003951385368895,-1.66608754133427,5.69989057804643e-13,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000014568,ENSCCRG00000046551,nup205,nup205,42,44,CAJNDQ010000010.1,CAJNDQ010000020.1,2242.35812649427,-0.703815537309087,0.00029961686291,-0.708938069533183,0.0003197635414301,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000076457,ENSCCRG00000036574,VASH2,,7,13,CAJNDQ010000029.1,CAJNDQ010000035.1,272.433702676941,-0.704095472541951,5.15608746151483e-05,-0.824823737200807,3.11191530953675e-06,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000037432,ENSCCRG00000037286,smc2,smc2,25,25,CAJNDQ010000023.1,CAJNDQ010000028.1,4373.78332677101,-0.704489425319473,3.0747718909392504e-09,-0.713724750115467,3.04069979988504e-09,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000063004,ENSCCRG00000021823,atp6v0cb,atp6v0cb,6,3,CAJNDQ010000015.1,CAJNDQ010000041.1,241.339818838871,-0.70504906573237,0.0138010286692329,-0.763982886756588,0.0074207238793531,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000027709,ENSCCRG00000050825,ston2,ston2,9,7,CAJNDQ010000005.1,CAJNDQ010000031.1,554.256417409764,-0.705163936217576,0.0029340244267747,-0.927528420851982,0.0001203616684702,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000006843,ENSCCRG00000059038,ell,ell,14,14,CAJNDQ010000044.1,CAJNDQ010000006.1,1955.9453517526,-0.705600701123548,0.0003571746454624,-0.742264909764856,0.0002008658269029,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000073501,ENSCCRG00000021193,amacr,amacr,5,10,CAJNDQ010000039.1,CAJNDQ010000046.1,256.096016643765,-0.707171099875142,0.0034993152703718,-1.35187164193863,5.32574585246595e-09,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000035708,ENSCCRG00000003791,lxn,lxn,9,8,CAJNDQ010000040.1,CAJNDQ010000027.1,177.658005525075,-0.708065001549604,0.131315927403432,-0.934964770992366,0.0440499988434734,No_Significant_Bias,Moderate_SubgB_Dom
ENSCCRG00000011779,ENSCCRG00000011191,,,7,7,CAJNDQ010000022.1,CAJNDQ010000030.1,1033.65891033895,-0.711470856900122,0.0001264054530297,-1.37993882164733,2.73227943083232e-14,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000059168,ENSCCRG00000007221,elovl1b,elovl1b,8,11,CAJNDQ010000043.1,CAJNDQ010000014.1,247.325194739209,-0.712501842704123,0.0190851039960874,-0.923316569943222,0.0015827811725882,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000032466,ENSCCRG00000046624,spty2d1,spty2d1,7,7,CAJNDQ010000034.1,CAJNDQ010000038.1,1329.05913981972,-0.71493180026842,0.0042418084330826,-0.668093734560605,0.0092853420970653,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000004281,ENSCCRG00000007023,rps6ka1,rps6ka1,26,22,CAJNDQ010000005.1,CAJNDQ010000031.1,165.797167121362,-0.715139912281356,0.0124744293179069,-1.03221482773752,6.75064235011589e-05,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000058200,ENSCCRG00000044336,bccip,bccip,8,8,CAJNDQ010000045.1,CAJNDQ010000026.1,483.865547910651,-0.715723894170597,0.0465657564957617,-0.972608234040917,0.0061026237560739,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000027529,ENSCCRG00000071880,,,9,10,CAJNDQ010000007.1,CAJNDQ010000001.1,644.530575601116,-0.717842702453612,9.69420617954496e-07,-1.34245784424064,3.87637708839986e-21,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000079084,ENSCCRG00000075649,pgam5,pgam5,6,6,CAJNDQ010000008.1,CAJNDQ010000016.1,881.984321359784,-0.721368631112742,0.0055183653722759,-1.06963301436772,2.42311403046579e-05,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000043724,ENSCCRG00000013786,tyro3,tyro3,19,19,CAJNDQ010000005.1,CAJNDQ010000031.1,456.946166692546,-0.723717775864552,0.0004328452771586,-1.25323190372957,1.07587344872085e-08,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000037966,ENSCCRG00000051642,,,5,6,CAJNDQ010000004.1,CAJNDQ010000002.1,287.139536073974,-0.724136342680709,0.0260284573460763,-1.28568308971725,2.10724766413914e-05,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000024157,ENSCCRG00000057087,,pard3ba,24,24,CAJNDQ010000023.1,CAJNDQ010000028.1,714.39119130706,-0.724162022675492,0.003881154126722,-1.03996324832719,1.25324899333126e-05,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000003659,ENSCCRG00000059560,csnk1g2b,csnk1g2b,13,13,CAJNDQ010000018.1,CAJNDQ010000024.1,441.455081978454,-0.724231725762779,8.40380889749897e-05,-0.703046149239457,0.0001428797732021,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000018140,ENSCCRG00000026832,,,13,13,CAJNDQ010000005.1,CAJNDQ010000031.1,208.834641761637,-0.724879077911009,0.0057462381021398,-0.762314636424629,0.0039637458026347,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000056267,ENSCCRG00000046892,vmp1,vmp1,12,11,CAJNDQ010000040.1,CAJNDQ010000027.1,2779.84629940392,-0.726761310091353,3.13881416798151e-07,-0.835192440005455,6.12231689280829e-09,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000070959,ENSCCRG00000052764,anxa2b,anxa2b,14,13,CAJNDQ010000007.1,CAJNDQ010000001.1,1235.73776853728,-0.727480020492105,0.17430126372052,-1.11037535907371,0.0422234429377951,No_Significant_Bias,Moderate_SubgB_Dom
ENSCCRG00000001889,ENSCCRG00000001437,,,30,32,CAJNDQ010000004.1,CAJNDQ010000002.1,2148.23723945239,-0.729646381129255,6.6772150848818705e-09,-0.690386286107153,4.80345806684072e-08,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000037022,ENSCCRG00000014980,,,6,6,CAJNDQ010000029.1,CAJNDQ010000035.1,252.057584098375,-0.730734516871262,0.0233376695839204,-0.966073284187095,0.0021928904468323,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000027751,ENSCCRG00000018876,,,25,26,CAJNDQ010000034.1,CAJNDQ010000038.1,155.644112360044,-0.733122205940749,0.408678753994036,-1.71504211323582,0.0356789567621855,No_Significant_Bias,Moderate_SubgB_Dom
ENSCCRG00000031138,ENSCCRG00000073977,,,6,6,CAJNDQ010000012.1,CAJNDQ010000050.1,483.96584174415,-0.733426411998095,0.0020170141594477,-0.98750519143223,3.06785647012073e-05,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000018985,ENSCCRG00000042930,,,22,23,CAJNDQ010000022.1,CAJNDQ010000030.1,1444.91160159985,-0.735026579861416,4.87555786264848e-06,-0.637273006092655,0.0001005399926585,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000056982,ENSCCRG00000059376,errfi1a,errfi1a,4,4,CAJNDQ010000043.1,CAJNDQ010000014.1,185.767793546066,-0.735940826867432,0.0344272632013706,-0.823186121334775,0.0187972771104697,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000078457,ENSCCRG00000070857,,,5,5,CAJNDQ010000043.1,CAJNDQ010000014.1,1180.31091351961,-0.736644788433024,4.16965334375397e-06,-1.08465349585764,9.07501370025504e-12,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000075174,ENSCCRG00000035744,lmo4a,lmo4a,5,7,CAJNDQ010000008.1,CAJNDQ010000016.1,285.53182010678,-0.737138164761049,0.085498325874613,-1.63769238060415,4.51391189365848e-05,No_Significant_Bias,Moderate_SubgB_Dom
ENSCCRG00000022883,ENSCCRG00000022851,srp54,srp54,17,18,CAJNDQ010000005.1,CAJNDQ010000031.1,2805.37245495007,-0.73759216844114,1.889207181587e-05,-0.592069995736391,0.0008746264505535,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000029494,ENSCCRG00000039631,trim33,trim33,22,22,CAJNDQ010000018.1,CAJNDQ010000024.1,1125.93803818409,-0.737815194255001,1.05456908785796e-06,-0.583850786329363,0.0001656560526635,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000020827,ENSCCRG00000075104,,,3,3,CAJNDQ010000021.1,CAJNDQ010000036.1,159.990848759737,-0.738749065468469,0.0010499967446051,-0.589551525195635,0.0117856957397858,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000005281,ENSCCRG00000060220,coasy,coasy,10,16,CAJNDQ010000015.1,CAJNDQ010000041.1,792.135719885656,-0.738992508459257,2.39218256386502e-07,-0.790745919271495,6.46390214207675e-08,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000004188,ENSCCRG00000004084,styx,styx,12,12,CAJNDQ010000005.1,CAJNDQ010000031.1,893.234586041452,-0.740208870411494,0.0024048698000697,-1.00944787631511,3.88761848025973e-05,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000000325,ENSCCRG00000068294,uck2b,uck2b,7,15,CAJNDQ010000022.1,CAJNDQ010000030.1,1953.04283342731,-0.741602359687853,1.74060123395776e-06,-0.81970093243769,1.92032069331879e-07,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000075182,ENSCCRG00000045570,xpnpep1,xpnpep1,21,20,CAJNDQ010000044.1,CAJNDQ010000006.1,505.083801956778,-0.741650882823187,0.0038006582187141,-1.2657670485444,4.89481643682097e-07,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000048044,ENSCCRG00000065593,,,5,5,CAJNDQ010000021.1,CAJNDQ010000036.1,285.255804773687,-0.743405529933164,0.0082616705315897,-0.689353320145899,0.0163464926243998,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000039722,ENSCCRG00000047768,ampd1,ampd1,20,21,CAJNDQ010000018.1,CAJNDQ010000024.1,1661.82064495508,-0.743692962767627,3.81241676618565e-07,-0.912577304636557,4.56968038390591e-10,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000042952,ENSCCRG00000057575,mdc1,mdc1,11,22,CAJNDQ010000003.1,CAJNDQ010000048.1,3620.97534203611,-0.743747282553915,4.85983013854122e-07,-0.719722469335711,1.60308476200214e-06,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000000297,ENSCCRG00000009486,dpagt1,dpagt1,10,10,CAJNDQ010000008.1,CAJNDQ010000016.1,198.039857837388,-0.743853121185708,0.0211007908512699,-0.805354499682955,0.0131777119652833,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000043862,ENSCCRG00000032112,gpr107,gpr107,18,18,CAJNDQ010000008.1,CAJNDQ010000016.1,1034.27186838577,-0.744786945300392,0.0004057356826939,-0.901301773421767,1.59345295169216e-05,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000080483,ENSCCRG00000032430,ints15,ints15,9,8,CAJNDQ010000023.1,CAJNDQ010000028.1,272.574312471392,-0.745268407045738,4.94293464525828e-06,-0.786565207599652,1.3237483270966e-06,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000020249,ENSCCRG00000025841,caprin1a,caprin1a,18,20,CAJNDQ010000007.1,CAJNDQ010000001.1,4319.42027280726,-0.745370672537292,4.5970346062002704e-15,-0.812247092589458,1.58003307590737e-18,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000003338,ENSCCRG00000057697,exosc7,exosc7,8,14,CAJNDQ010000032.1,CAJNDQ010000013.1,302.215521771289,-0.746368267054606,0.0072649368379415,-0.59033315859007,0.0449430672149207,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000041645,ENSCCRG00000067753,reps1,reps1,28,24,CAJNDQ010000029.1,CAJNDQ010000035.1,622.537381598262,-0.747795351886823,0.0048527216933275,-0.820529892163884,0.0020925894791367,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000027483,ENSCCRG00000073498,rnd1b,rnd1b,5,5,CAJNDQ010000012.1,CAJNDQ010000050.1,676.331026995745,-0.748114393504346,0.0081670245405992,-0.678343857194725,0.0236280080896189,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000033541,ENSCCRG00000022847,suz12b,suz12b,17,18,CAJNDQ010000017.1,CAJNDQ010000011.1,491.743457301732,-0.748880114087983,0.0091241533628857,-0.801797920428691,0.0059785627662501,Moderate_SubgB_Dom,Moderate_SubgB_Dom
