geneID_sgA,geneID_sgB,geneName_sgA,geneName_sgB,exonCountA,exonCountB,chrom_sgA,chrom_sgB,baseMean,log2FoldChange_S11_Lsom,padj_S11_Lsom,log2FoldChange_S12_Prehatch,padj_S12_Prehatch,Bias_Magnitude_LSom,Bias_Magnitude_Prehatch
ENSCCRG00000049581,ENSCCRG00000049633,hp1bp3,hp1bp3,12,13,CAJNDQ010000043.1,CAJNDQ010000014.1,2534.30556978367,1.54097927769824,4.0890580005119504e-24,0.893158581336065,1.22864583736692e-08,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000050086,ENSCCRG00000081033,tbc1d25,tbc1d25,7,8,CAJNDQ010000018.1,CAJNDQ010000024.1,362.333482865628,1.54033972529842,2.03638884334636e-10,0.749540866493342,0.0024324786126286,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000017482,ENSCCRG00000005766,gtpbp4,gtpbp4,17,17,CAJNDQ010000022.1,CAJNDQ010000030.1,2847.80271701126,1.53828831719423,9.48618853729768e-13,0.806109390590561,0.0003896241425274,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000069079,ENSCCRG00000082678,sybu,sybu,11,8,CAJNDQ010000003.1,CAJNDQ010000048.1,672.12523889633,1.53715811084995,0.0116438299884634,0.542362680446444,0.471672031505734,Moderate_SubgA_Dom,No_Significant_Bias
ENSCCRG00000035251,ENSCCRG00000072555,slc25a25b,slc25a25b,13,12,CAJNDQ010000008.1,CAJNDQ010000016.1,202.752051842544,1.53678173670134,4.3879541526795e-07,0.789028450208304,0.0150573772622947,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000064216,ENSCCRG00000006076,rnf7,rnf7,7,4,CAJNDQ010000010.1,CAJNDQ010000020.1,536.041691411157,1.53435005458429,0.0057202151227257,1.4646094869833,0.0099500069300015,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000061166,ENSCCRG00000048701,krcp,krcp,14,12,CAJNDQ010000007.1,CAJNDQ010000001.1,1865.6296209977,1.53413492140667,4.64448637694392e-27,1.72425002001958,5.13670610733554e-31,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000079452,ENSCCRG00000073527,gpd2,gpd2,18,18,CAJNDQ010000017.1,CAJNDQ010000011.1,199.08353477156,1.53150580892607,1.20241534488438e-06,1.24406092277257,7.87201118061207e-05,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000020637,ENSCCRG00000032256,trim8a,trim8a,7,7,CAJNDQ010000019.1,CAJNDQ010000049.1,186.075279430138,1.52931806403165,5.20686730681493e-08,1.22724902324128,1.88571741832825e-05,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000051492,ENSCCRG00000023820,vps36,vps36,17,15,CAJNDQ010000033.1,CAJNDQ010000025.1,337.052151764699,1.5282847983392,2.02652812418982e-08,1.33230612101819,1.33432915387914e-06,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000013647,ENSCCRG00000077362,,,48,48,CAJNDQ010000019.1,CAJNDQ010000049.1,179.332742722135,1.52373825731919,2.67738662215946e-06,-0.970936192549782,0.0063203545676464,Moderate_SubgA_Dom,Moderate_SubgB_Dom
ENSCCRG00000071823,ENSCCRG00000055724,RCBTB2,RCBTB2,12,14,CAJNDQ010000040.1,CAJNDQ010000027.1,200.62803344128,1.52357875976134,1.80092290577533e-08,1.40620652416061,5.6526029029968e-08,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000011803,ENSCCRG00000013648,skic2,skic2,29,33,CAJNDQ010000032.1,CAJNDQ010000013.1,385.131515421827,1.52211604320009,5.38845558106757e-19,1.32617220867972,5.8957901822897306e-15,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000016768,ENSCCRG00000033891,sap130a,sap130a,22,24,CAJNDQ010000017.1,CAJNDQ010000011.1,588.466914299512,1.52097790073945,1.36633427673072e-14,1.51163659782817,1.89190099757027e-14,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000058042,ENSCCRG00000025435,,,7,7,CAJNDQ010000037.1,CAJNDQ010000009.1,193.90537018327,1.51891989120444,1.33109868181849e-14,1.30669179019877,1.33157613840527e-10,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000019752,ENSCCRG00000024495,,,5,6,CAJNDQ010000012.1,CAJNDQ010000050.1,280.974446530477,1.51875981640966,6.018350427199e-06,1.04375666818454,0.00256069155144,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000029405,ENSCCRG00000013846,optn,optn,15,14,CAJNDQ010000037.1,CAJNDQ010000009.1,848.059486885477,1.51706489156279,0.0002881465116313,1.27092385225185,0.0033049610611176,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000061160,ENSCCRG00000030563,fbxw5,fbxw5,9,11,CAJNDQ010000008.1,CAJNDQ010000016.1,863.844422680193,1.51422578008523,6.0446238287697596e-33,0.896607113106616,1.4067981815063298e-12,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000049585,ENSCCRG00000050535,sh2d5,sh2d5,10,10,CAJNDQ010000043.1,CAJNDQ010000014.1,2748.21690673045,1.51076351200129,6.449688426125541e-09,1.78260098547492,2.10283778734013e-09,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000059341,ENSCCRG00000001754,oclnb,oclnb,10,8,CAJNDQ010000008.1,CAJNDQ010000016.1,1437.93463151562,1.51039553667283,4.42858198248671e-06,0.587308073582162,0.123585022026709,Moderate_SubgA_Dom,No_Significant_Bias
ENSCCRG00000021652,ENSCCRG00000033028,smu1a,smu1a,12,11,CAJNDQ010000021.1,CAJNDQ010000036.1,2741.0821171577,1.50804842098073,7.60724395325041e-33,0.636370861871976,1.37238886136841e-06,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000039699,ENSCCRG00000022158,TRAPPC9,TRAPPC9,24,25,CAJNDQ010000032.1,CAJNDQ010000013.1,436.374168870211,1.5071256504531,7.08974095349959e-15,0.856614180391103,1.5165524332024e-05,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000060205,ENSCCRG00000040266,atg5,atg5,10,9,CAJNDQ010000003.1,CAJNDQ010000048.1,354.093510163943,1.50707432358922,5.18469979062893e-20,1.40105201694201,9.12350311529495e-17,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000044212,ENSCCRG00000029803,,,50,50,CAJNDQ010000008.1,CAJNDQ010000016.1,702.231042996056,1.50483938204377,3.17656657281835e-10,0.803245008394479,0.0008831044703814,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000026261,ENSCCRG00000023640,,,22,22,CAJNDQ010000003.1,CAJNDQ010000048.1,213.355468180663,1.50473642523262,4.67394903258369e-06,1.28394636594127,0.0001013819023538,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000058348,ENSCCRG00000015515,MOV10,MOV10,23,23,CAJNDQ010000017.1,CAJNDQ010000011.1,351.541676562483,1.50267591480221,1.86515771239314e-07,1.39450008654425,1.00834547289022e-06,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000070951,ENSCCRG00000022653,pde6d,pde6d,5,6,CAJNDQ010000017.1,CAJNDQ010000011.1,210.355471452963,1.50144535083602,0.0005460031707588,0.724732157846096,0.134404706138948,Moderate_SubgA_Dom,No_Significant_Bias
ENSCCRG00000062427,ENSCCRG00000063415,,,4,4,CAJNDQ010000032.1,CAJNDQ010000013.1,399.329974561144,1.50126547699256,2.13836699445153e-15,0.945075883059451,3.51605878732577e-06,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000021307,ENSCCRG00000057613,,,18,19,CAJNDQ010000023.1,CAJNDQ010000028.1,979.336317421749,1.49979121778908,1.74207017975551e-29,0.877049067858754,2.06365562910318e-10,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000017668,ENSCCRG00000050705,eif1ad,eif1ad,7,6,CAJNDQ010000021.1,CAJNDQ010000036.1,212.86204889907,1.49826443425824,2.79851974312161e-07,1.81751640754259,9.65015792392529e-10,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000025942,ENSCCRG00000023838,mtmr12,mtmr12,16,16,CAJNDQ010000008.1,CAJNDQ010000016.1,527.361169168181,1.49793652896454,4.8141973189630404e-09,0.897841624794569,0.0007167529367969,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000063207,ENSCCRG00000060419,,,13,12,CAJNDQ010000017.1,CAJNDQ010000011.1,1062.98970366706,1.49762779967037,9.40184920301093e-07,0.190126805563601,0.66140571729138,Moderate_SubgA_Dom,No_Significant_Bias
ENSCCRG00000063255,ENSCCRG00000025548,mcfd2,mcfd2,4,5,CAJNDQ010000019.1,CAJNDQ010000049.1,370.078937609833,1.49739401208364,0.0018440350080647,0.556362927863327,0.332334485230279,Moderate_SubgA_Dom,No_Significant_Bias
ENSCCRG00000082011,ENSCCRG00000065673,rps6ka3a,rps6ka3a,23,22,CAJNDQ010000008.1,CAJNDQ010000016.1,666.424946004342,1.49634839173857,1.2440441709289701e-15,1.20226472718411,1.89163676414565e-10,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000063166,ENSCCRG00000006060,aph1b,aph1b,6,6,CAJNDQ010000007.1,CAJNDQ010000001.1,1209.97064445008,1.49511061433414,4.39375637332623e-17,1.57093028424574,1.0497909447083298e-18,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000076812,ENSCCRG00000062844,,,12,11,CAJNDQ010000007.1,CAJNDQ010000001.1,803.737039626546,1.49475772218305,0.0001403838494972,1.23478462084777,0.000870023598398,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000034564,ENSCCRG00000067311,STIM2,STIM2,13,14,CAJNDQ010000007.1,CAJNDQ010000001.1,154.706377077435,1.49429008673362,2.20882156834145e-06,1.13216449492099,0.0002461865819222,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000075371,ENSCCRG00000065089,,,2,2,CAJNDQ010000023.1,CAJNDQ010000028.1,12229.3808271089,1.49416241318648,0.0314567978939665,2.45303275209863,0.0201984223416333,Moderate_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000014375,ENSCCRG00000048325,rapgef1b,rapgef1b,31,27,CAJNDQ010000039.1,CAJNDQ010000046.1,1353.16059050658,1.49065586720986,9.760376230295091e-09,1.3188641317614,5.8159275524593e-07,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000081173,ENSCCRG00000035398,slc35a2,slc35a2,8,5,CAJNDQ010000018.1,CAJNDQ010000024.1,480.620744047697,1.49005732166685,2.84686870062105e-11,0.939736031328477,4.83665857603722e-05,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000075379,ENSCCRG00000069265,arhgap10,arhgap10,23,23,CAJNDQ010000023.1,CAJNDQ010000028.1,632.052596525897,1.48810591431754,8.62514557259393e-13,0.930382958151325,1.00780376150439e-05,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000081442,ENSCCRG00000054638,micu1,micu1,14,14,CAJNDQ010000019.1,CAJNDQ010000049.1,430.869963904107,1.48632020670854,9.23985747717179e-18,0.751209536095209,2.63876805671684e-05,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000027685,ENSCCRG00000014211,scrn2,scrn2,9,9,CAJNDQ010000029.1,CAJNDQ010000035.1,176.090343637374,1.48555711949378,0.03763253949934,-1.15916549944504,0.129842560298263,Moderate_SubgA_Dom,No_Significant_Bias
ENSCCRG00000014613,ENSCCRG00000026698,,,15,14,CAJNDQ010000005.1,CAJNDQ010000031.1,250.262146221054,1.48528754394317,0.0200409185603268,1.16410202649611,0.082305681749669,Moderate_SubgA_Dom,No_Significant_Bias
ENSCCRG00000059640,ENSCCRG00000067565,bcl11ab,bcl11ab,4,3,CAJNDQ010000017.1,CAJNDQ010000011.1,193.730505296629,1.48323579632628,0.0055504613947165,-0.0730865673617375,0.929802801318695,Moderate_SubgA_Dom,No_Significant_Bias
ENSCCRG00000018179,ENSCCRG00000058688,,,21,21,CAJNDQ010000045.1,CAJNDQ010000026.1,1170.82362026528,1.48237965170644,2.12518429025705e-14,0.961552415304903,8.33777773267343e-07,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000012153,ENSCCRG00000006647,gucd1,gucd1,7,6,CAJNDQ010000018.1,CAJNDQ010000024.1,249.949898357924,1.48097795121165,1.03542950381452e-12,1.02231729186957,3.65099163890008e-06,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000035606,ENSCCRG00000028059,stx4,stx4,11,10,CAJNDQ010000045.1,CAJNDQ010000026.1,752.686473746239,1.4793924387217,2.11806342008595e-15,1.03126649098677,4.18018876819409e-08,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000042385,ENSCCRG00000035773,adka,adka,11,12,CAJNDQ010000019.1,CAJNDQ010000049.1,2678.92457095398,1.4758345652488,6.84932462285156e-24,0.88992036858096,2.9361829789041504e-09,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000002663,ENSCCRG00000072530,nagpa,nagpa,12,12,CAJNDQ010000003.1,CAJNDQ010000048.1,192.777744759095,1.47557398750574,2.1571301785452304e-09,0.58440119538046,0.0326372153090847,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000047679,ENSCCRG00000078390,zgc:153146,zgc:153146,9,11,CAJNDQ010000021.1,CAJNDQ010000036.1,169.036796656583,1.47450192541401,0.0069015318342239,2.33051697329076,1.15213258329585e-05,Moderate_SubgA_Dom,Strong_SubgA_Dom
ENSCCRG00000027331,ENSCCRG00000024077,ppp1r13bb,ppp1r13bb,22,20,CAJNDQ010000029.1,CAJNDQ010000035.1,1941.46988345346,1.47406397518687,2.65167143146162e-26,1.42701825580761,1.62857718560847e-25,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000060962,ENSCCRG00000056427,cdc42ep2,cdc42ep2,3,3,CAJNDQ010000008.1,CAJNDQ010000016.1,195.429462759451,1.47308629812524,0.0004440110301366,0.730884535130619,0.120427238430735,Moderate_SubgA_Dom,No_Significant_Bias
ENSCCRG00000031966,ENSCCRG00000017869,ppp1r12a,ppp1r12a,27,28,CAJNDQ010000037.1,CAJNDQ010000009.1,993.681764660258,1.47211746798129,0.0240628334534471,1.31859586426284,0.0521629913751231,Moderate_SubgA_Dom,No_Significant_Bias
ENSCCRG00000063238,ENSCCRG00000054343,nat8l,nat8l,3,3,CAJNDQ010000007.1,CAJNDQ010000001.1,583.231329129692,1.47125653495938,7.747777914988041e-15,0.735029003268901,0.0002254864433039,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000042512,ENSCCRG00000077233,jam3b,jam3b,9,9,CAJNDQ010000039.1,CAJNDQ010000046.1,1141.69121740057,1.47044829054147,7.23919862938686e-05,1.52364042755381,4.59521428030901e-05,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000013597,ENSCCRG00000013605,si:dkey-260j18.2,si:dkey-260j18.2,5,5,CAJNDQ010000040.1,CAJNDQ010000027.1,693.02092767427,1.47023498397601,4.58585904302219e-19,1.01976543941886,4.31897722181481e-10,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000034728,ENSCCRG00000025498,tfe3a,tfe3a,11,11,CAJNDQ010000018.1,CAJNDQ010000024.1,167.513053813868,1.46945553501534,7.12666243510367e-06,0.994840992181075,0.0038323290130968,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000064507,ENSCCRG00000050930,fbxw11a,fbxw11a,26,14,CAJNDQ010000021.1,CAJNDQ010000036.1,3566.27509280964,1.46759503448636,1.60316080522264e-11,1.56413909590484,7.74608707384677e-13,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000045202,ENSCCRG00000036520,trpv6,trpv6,19,20,CAJNDQ010000003.1,CAJNDQ010000048.1,332.944628809378,1.46515453880968,0.0013568373104944,-1.89370844718176,4.26743708981068e-05,Moderate_SubgA_Dom,Moderate_SubgB_Dom
ENSCCRG00000021222,ENSCCRG00000050751,aptx,aptx,11,10,CAJNDQ010000023.1,CAJNDQ010000028.1,171.540935025762,1.46367962698262,0.0001391992773588,1.70212325191725,1.39902914498565e-05,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000077526,ENSCCRG00000053464,klhl24a,klhl24a,8,8,CAJNDQ010000022.1,CAJNDQ010000030.1,311.327830767204,1.46159838703619,2.86457092221351e-13,0.730421875163206,0.0004477334497808,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000074766,ENSCCRG00000020673,,,37,29,CAJNDQ010000015.1,CAJNDQ010000041.1,200.142911422785,1.46137288526769,8.17263468196018e-11,1.17871678027512,1.70770316060762e-07,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000025988,ENSCCRG00000051272,hapln1a,hapln1a,6,5,CAJNDQ010000008.1,CAJNDQ010000016.1,690.390696544009,1.46125024283067,4.598440601215811e-09,0.201711243097698,0.546686600651654,Moderate_SubgA_Dom,No_Significant_Bias
ENSCCRG00000017716,ENSCCRG00000038221,,,36,37,CAJNDQ010000007.1,CAJNDQ010000001.1,345.075326187256,1.45963828915455,6.388882774111051e-09,1.08725741295682,1.98020400422937e-05,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000042653,ENSCCRG00000042777,atp1b1b,atp1b1b,6,6,CAJNDQ010000023.1,CAJNDQ010000028.1,575.518423480535,1.45814042975822,2.00614375097653e-05,0.926341866420265,0.0104932013410425,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000002988,ENSCCRG00000027957,,,22,19,CAJNDQ010000015.1,CAJNDQ010000041.1,1080.14938164916,1.45739286477369,3.1695854888785597e-22,0.555745711855579,0.0004020782800959,Moderate_SubgA_Dom,No_Significant_Bias
ENSCCRG00000002724,ENSCCRG00000006493,,,25,19,CAJNDQ010000012.1,CAJNDQ010000050.1,3686.59068066317,1.45678474968639,5.63471320078271e-21,1.04480788720875,1.53060602082156e-10,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000066171,ENSCCRG00000008463,,homer2,11,10,CAJNDQ010000010.1,CAJNDQ010000020.1,797.515183952318,1.4562249647823,2.50450508205107e-10,0.938473252624268,9.43737301924376e-05,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000033465,ENSCCRG00000062528,aven,aven,7,7,CAJNDQ010000029.1,CAJNDQ010000035.1,161.152542406988,1.45576989662255,1.01195210735502e-05,0.676768126169698,0.0624344417963294,Moderate_SubgA_Dom,No_Significant_Bias
ENSCCRG00000077382,ENSCCRG00000046520,TOX3,TOX3,8,8,CAJNDQ010000007.1,CAJNDQ010000001.1,183.62335762435,1.45567779183916,2.47106455088364e-06,0.952011836346237,0.0028629166089441,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000016059,ENSCCRG00000022500,myo6a,myo6a,34,34,CAJNDQ010000029.1,CAJNDQ010000035.1,876.538389702877,1.45482321020695,1.2103152024003099e-28,0.684045333272064,1.0637719788452e-07,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000066833,ENSCCRG00000070958,arhgdia,arhgdia,7,6,CAJNDQ010000004.1,CAJNDQ010000002.1,2005.52449765434,1.45423652972366,4.017638240896031e-15,1.39089924838875,6.449044032418731e-14,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000010811,ENSCCRG00000000214,gon4lb,gon4lb,38,32,CAJNDQ010000003.1,CAJNDQ010000048.1,1813.13200001396,1.45386348950939,1.8616220705022202e-25,1.55270303595431,7.82632613623611e-29,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000019833,ENSCCRG00000015188,idh2,idh2,11,11,CAJNDQ010000010.1,CAJNDQ010000020.1,2239.93764699501,1.45354471312356,1.26729199169364e-10,0.626178292726729,0.0106258774486562,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000042104,ENSCCRG00000050610,,,15,15,CAJNDQ010000033.1,CAJNDQ010000025.1,764.850312848965,1.45202299083581,1.2212132399047901e-20,0.38751800499773,0.0279170368813237,Moderate_SubgA_Dom,No_Significant_Bias
ENSCCRG00000066279,ENSCCRG00000050350,,,10,12,CAJNDQ010000008.1,CAJNDQ010000016.1,1853.92217527364,1.45153879140918,5.62133146143695e-29,1.13290284752842,5.22823070839906e-17,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000043349,ENSCCRG00000074012,ebf2,ebf2,16,16,CAJNDQ010000008.1,CAJNDQ010000016.1,213.337490853206,1.4515257487422,5.78933374643203e-06,1.4788130474488,3.70936037024133e-06,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000078605,ENSCCRG00000028679,,,14,15,CAJNDQ010000045.1,CAJNDQ010000026.1,294.577526533256,1.44864297260169,0.0060557801300506,1.58250130484796,0.0015818566225995,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000039624,ENSCCRG00000040483,,,15,14,CAJNDQ010000043.1,CAJNDQ010000014.1,253.600140004307,1.44738559752283,9.91495068310478e-09,1.20948220124298,8.02277264481745e-07,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000003803,ENSCCRG00000031343,jagn1b,jagn1b,4,3,CAJNDQ010000044.1,CAJNDQ010000006.1,497.965932624025,1.44304261733013,0.0002447860093467,0.244142914548455,0.649600511261688,Moderate_SubgA_Dom,No_Significant_Bias
ENSCCRG00000075682,ENSCCRG00000032733,golm1,golm1,12,9,CAJNDQ010000018.1,CAJNDQ010000024.1,999.575248378045,1.44023879377954,5.45098754518671e-17,1.29543842206815,6.726796871992961e-14,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000044248,ENSCCRG00000057226,rela,rela,17,11,CAJNDQ010000007.1,CAJNDQ010000001.1,3008.42703376978,1.4397174897385,1.1769699638068301e-14,1.19823883052548,2.0409754624917003e-10,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000072633,ENSCCRG00000022651,,,21,20,CAJNDQ010000004.1,CAJNDQ010000002.1,215.262263265573,1.43731261853413,0.0260534438309644,-0.176756448331124,0.851848333033049,Moderate_SubgA_Dom,No_Significant_Bias
ENSCCRG00000050755,ENSCCRG00000080872,,,7,6,CAJNDQ010000023.1,CAJNDQ010000028.1,175.302510737106,1.4357267827228,0.0207978748877601,1.45024770094948,0.0226216868031859,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000025346,ENSCCRG00000074224,,,11,14,CAJNDQ010000019.1,CAJNDQ010000049.1,691.729124160327,1.43091592024076,3.82499618024758e-07,1.1477770359141,6.80333539666363e-05,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000024905,ENSCCRG00000022179,ehd1b,ehd1b,5,5,CAJNDQ010000033.1,CAJNDQ010000025.1,1925.41308053799,1.42157749587959,1.02999571088009e-15,1.56395265940632,3.4381982555572204e-19,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000044891,ENSCCRG00000065810,polr2j,polr2j,4,3,CAJNDQ010000008.1,CAJNDQ010000016.1,1449.68299682944,1.41906780322425,4.0937000936555004e-10,0.752057035320575,0.001724432945056,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000008422,ENSCCRG00000065389,farsa,farsa,14,12,CAJNDQ010000004.1,CAJNDQ010000002.1,1099.34624641748,1.41854025274128,2.28092793796665e-13,1.18643534178319,1.06382076705226e-09,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000034847,ENSCCRG00000001823,,,12,12,CAJNDQ010000017.1,CAJNDQ010000011.1,370.293429084626,1.41842418155011,1.61393071116648e-13,0.795990830474942,8.57646230223352e-05,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000064787,ENSCCRG00000026468,,,9,9,CAJNDQ010000007.1,CAJNDQ010000001.1,307.519157090584,1.41469728714847,4.05215565076864e-06,1.36902634255281,4.65046580738779e-06,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000061988,ENSCCRG00000058116,ormdl1,ormdl1,4,4,CAJNDQ010000042.1,CAJNDQ010000047.1,575.806314528315,1.414444554208,1.60684849434705e-11,1.83066682803024,1.0213673384253e-17,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000071497,ENSCCRG00000025266,arpin,arpin,6,6,CAJNDQ010000010.1,CAJNDQ010000020.1,248.496284389711,1.40885113473783,0.0014126268421678,1.20004416071509,0.009101973665082,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000077954,ENSCCRG00000010061,,,13,9,CAJNDQ010000032.1,CAJNDQ010000013.1,169.587350909096,1.40699797852161,2.66612527751357e-07,1.57025873931905,4.42322165719375e-09,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000082272,ENSCCRG00000042938,zgc:77838,zgc:77838,6,5,CAJNDQ010000039.1,CAJNDQ010000046.1,348.106672530274,1.40681839930561,2.13290803857873e-13,1.41556464099725,3.11687648387723e-13,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000017126,ENSCCRG00000040401,NUP188,NUP188,44,45,CAJNDQ010000039.1,CAJNDQ010000046.1,1111.93755490095,1.40389098740765,4.16994938880213e-06,1.03000535101603,0.0011369830953506,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000079586,ENSCCRG00000065876,ddx3xa,ddx3xa,22,22,CAJNDQ010000042.1,CAJNDQ010000047.1,2170.12201469166,1.40249965378965,0.0435173028648574,1.33204348357805,0.0638627651286157,Moderate_SubgA_Dom,No_Significant_Bias
ENSCCRG00000030517,ENSCCRG00000057489,yipf5,yipf5,6,6,CAJNDQ010000039.1,CAJNDQ010000046.1,2633.07532987089,1.40119920826927,2.43612050402397e-23,1.31404477878591,1.36047789569081e-20,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000066600,ENSCCRG00000011320,,,14,13,CAJNDQ010000012.1,CAJNDQ010000050.1,169.534609860435,1.39852703202898,0.0009073324181755,1.19895660876859,0.0053617162472797,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000016380,ENSCCRG00000051836,rfx1a,rfx1a,19,19,CAJNDQ010000004.1,CAJNDQ010000002.1,479.935708693476,1.39749357834821,2.24537450185299e-07,1.03867259499369,0.0001422102056561,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000028258,ENSCCRG00000020130,,,15,18,CAJNDQ010000015.1,CAJNDQ010000041.1,913.529647649784,1.39627671534171,3.19952974405842e-12,1.80427114761527,1.23400186329413e-19,Moderate_SubgA_Dom,Moderate_SubgA_Dom
ENSCCRG00000052122,ENSCCRG00000017367,DIP2C,DIP2C,39,38,CAJNDQ010000015.1,CAJNDQ010000041.1,363.423499368013,1.39433543761511,8.12850759916688e-07,0.578964324580529,0.064650126916468,Moderate_SubgA_Dom,No_Significant_Bias
ENSCCRG00000049909,ENSCCRG00000032616,tfam,tfam,8,7,CAJNDQ010000045.1,CAJNDQ010000026.1,391.143385984199,1.39306708066969,3.08971113281489e-07,0.988008928274544,0.0004482584758101,Moderate_SubgA_Dom,Moderate_SubgA_Dom
