geneID_sgA,geneID_sgB,geneName_sgA,geneName_sgB,exonCountA,exonCountB,chrom_sgA,chrom_sgB,baseMean,log2FoldChange_S11_Lsom,padj_S11_Lsom,log2FoldChange_S12_Prehatch,padj_S12_Prehatch,Bias_Magnitude_LSom,Bias_Magnitude_Prehatch
ENSCCRG00000014188,ENSCCRG00000000678,cwc22,cwc22,22,22,CAJNDQ010000042.1,CAJNDQ010000047.1,3042.49590695733,-0.750409915958062,6.9004580633818906e-15,-0.610222392806156,7.061393289581801e-10,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000011786,ENSCCRG00000028561,tbrg1,tbrg1,14,14,CAJNDQ010000010.1,CAJNDQ010000020.1,817.839812099211,-0.751403911355229,0.0034276537048282,-0.70799434441617,0.0073432847193269,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000048507,ENSCCRG00000013549,pex5,pex5,17,17,CAJNDQ010000003.1,CAJNDQ010000048.1,531.103591302991,-0.751523298343538,0.0338490929432953,-1.12304789850693,0.0010472741608264,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000024059,ENSCCRG00000052059,dbi,dbi,4,4,CAJNDQ010000042.1,CAJNDQ010000047.1,1631.93460162996,-0.751845455749879,0.0155058605740684,-1.2230401345083,4.62371596226264e-05,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000007848,ENSCCRG00000079206,b3galt2,b3galt2,3,3,CAJNDQ010000044.1,CAJNDQ010000006.1,188.028843504165,-0.752818450883319,0.0466781990291837,-0.833199470460169,0.0293798211899349,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000001108,ENSCCRG00000002666,cep44,cep44,12,16,CAJNDQ010000023.1,CAJNDQ010000028.1,591.367927630758,-0.753485815127841,0.0151543285069257,-1.17415621515079,0.0001856156119036,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000063892,ENSCCRG00000082379,,,13,14,CAJNDQ010000019.1,CAJNDQ010000049.1,1845.25643210278,-0.753693449755811,0.0461444970767979,-0.367012703597222,0.409611572185551,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000054411,ENSCCRG00000081717,,,15,16,CAJNDQ010000019.1,CAJNDQ010000049.1,339.439966124109,-0.756305476337846,5.535443969058181e-09,-0.67950982191109,9.14669668459588e-07,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000001614,ENSCCRG00000028872,,,46,35,CAJNDQ010000040.1,CAJNDQ010000027.1,196.799003652857,-0.756536031009694,0.0020440688708708,-1.09664268226582,1.90735532301867e-06,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000051363,ENSCCRG00000051229,rfc1,rfc1,22,24,CAJNDQ010000023.1,CAJNDQ010000028.1,756.01404985059,-0.756582180284421,0.0015245581104724,-0.862514060351814,0.0003239493922678,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000057315,ENSCCRG00000024537,vangl2,vangl2,9,8,CAJNDQ010000007.1,CAJNDQ010000001.1,4191.87776071808,-0.757309087640104,0.0003504335542468,-0.610584980894436,0.0055839569318714,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000008720,ENSCCRG00000041068,pfkfb3,pfkfb3,17,28,CAJNDQ010000037.1,CAJNDQ010000009.1,748.138386698341,-0.757829948998501,0.04584136270229,-1.9684448176776,3.57106371347321e-08,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000080224,ENSCCRG00000073562,rgs4,rgs4,5,6,CAJNDQ010000017.1,CAJNDQ010000011.1,2467.08790183136,-0.757883293552057,0.0011989143459018,0.159540565465003,0.609498007246585,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000025709,ENSCCRG00000068218,ehmt1a,ehmt1a,26,25,CAJNDQ010000008.1,CAJNDQ010000016.1,3382.90869719059,-0.759524588675017,9.40443391601482e-17,-0.881224502485598,1.9840111410485102e-20,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000062543,ENSCCRG00000001882,mtx2,mtx2,10,11,CAJNDQ010000017.1,CAJNDQ010000011.1,479.283922768839,-0.761063845448962,0.0094317560582928,-0.601955708883391,0.0505153342114349,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000067497,ENSCCRG00000002146,ppp1caa,ppp1caa,7,8,CAJNDQ010000004.1,CAJNDQ010000002.1,8457.14465833621,-0.76149102366053,7.71831502791084e-10,-0.599700494476139,2.29620088619605e-06,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000062678,ENSCCRG00000070057,usp3,usp3,16,15,CAJNDQ010000034.1,CAJNDQ010000038.1,588.211799680771,-0.761811838589272,5.35125180265086e-06,-1.06096390493076,1.91920339896777e-10,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000059508,ENSCCRG00000006057,safb,safb,22,21,CAJNDQ010000044.1,CAJNDQ010000006.1,4437.32532658531,-0.762133176528569,4.8719581076592505e-19,-0.622931548157626,3.1958068490657e-13,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000000851,ENSCCRG00000060846,si:dkey-42i9.4,si:dkey-42i9.4,2,4,CAJNDQ010000044.1,CAJNDQ010000006.1,5291.84872618054,-0.763655015362016,4.75060424556542e-06,-0.0335155189793685,0.903832391637887,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000001202,ENSCCRG00000003273,pik3c3,pik3c3,26,27,CAJNDQ010000007.1,CAJNDQ010000001.1,156.130005421846,-0.763797874065568,0.0061504991716777,-0.532712101488672,0.0725126287473502,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000069068,ENSCCRG00000035208,psmd1,psmd1,26,25,CAJNDQ010000044.1,CAJNDQ010000006.1,2159.80248590892,-0.765918340360823,0.0004206417179957,-0.47670563358971,0.0407867301836391,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000046560,ENSCCRG00000045753,septin9a,septin9a,13,15,CAJNDQ010000004.1,CAJNDQ010000002.1,1914.57485411687,-0.766087652819235,0.0008300685552682,-0.54344880532289,0.0253992601335061,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000019744,ENSCCRG00000013335,,,27,28,CAJNDQ010000039.1,CAJNDQ010000046.1,249.551936109188,-0.766129942178863,0.0456826504067706,-0.687957498753317,0.0827436154778385,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000022640,ENSCCRG00000011784,strada,strada,14,14,CAJNDQ010000004.1,CAJNDQ010000002.1,652.057365454772,-0.770101851057907,0.0220306213589019,-0.712595673246703,0.0402208308660058,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000055104,ENSCCRG00000028046,mgst1.1,mgst1.1,8,3,CAJNDQ010000037.1,CAJNDQ010000009.1,391.970542326515,-0.770505382667,0.0100552559606171,-1.43901702543891,5.6127942612862e-07,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000071634,ENSCCRG00000033577,lin52,lin52,7,7,CAJNDQ010000005.1,CAJNDQ010000031.1,473.582497726262,-0.770838362976206,0.0290363522000311,-0.606414260814115,0.118215602945265,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000054940,ENSCCRG00000073587,,,24,25,CAJNDQ010000043.1,CAJNDQ010000014.1,472.281626789754,-0.770846133360642,0.0031635927112855,-0.123443483462496,0.705781484907984,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000045616,ENSCCRG00000050401,prelid1a,prelid1a,7,7,CAJNDQ010000021.1,CAJNDQ010000036.1,352.235927553298,-0.772181340315604,0.0024048698000697,0.103361042119564,0.777176051904572,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000048102,ENSCCRG00000068128,rab11fip4b,rab11fip4b,14,16,CAJNDQ010000017.1,CAJNDQ010000011.1,305.472836749507,-0.773685942542807,0.0182126460221098,-0.375151368774279,0.335546394416441,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000002617,ENSCCRG00000010714,sema3aa,sema3aa,20,23,CAJNDQ010000037.1,CAJNDQ010000009.1,316.345279938536,-0.77465735530611,0.0245717585188051,-0.302602573070592,0.470054109764858,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000001580,ENSCCRG00000007656,atg14,atg14,11,17,CAJNDQ010000005.1,CAJNDQ010000031.1,355.235097966157,-0.774912747189539,0.0005795318389999,-0.948095817595955,4.87761805535234e-05,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000072714,ENSCCRG00000006357,kctd10,kctd10,7,8,CAJNDQ010000008.1,CAJNDQ010000016.1,1526.7833058014,-0.776686924093883,7.20965166932677e-05,-0.682242152873198,0.0006264458888858,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000076331,ENSCCRG00000062527,ndufs8a,ndufs8a,10,7,CAJNDQ010000023.1,CAJNDQ010000028.1,476.632005030829,-0.778252890747844,0.0066934345480298,-0.29982367473511,0.378513239021489,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000079926,ENSCCRG00000042706,LRPPRC,LRPPRC,38,38,CAJNDQ010000019.1,CAJNDQ010000049.1,807.230121095386,-0.778347142278359,1.81669948087805e-05,-0.663080325282376,0.0002979587522373,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000047493,ENSCCRG00000017601,mgrn1a,mgrn1a,19,18,CAJNDQ010000045.1,CAJNDQ010000026.1,859.813911382177,-0.778348657087543,2.76637000492778e-06,-0.407010807119025,0.02516867686224,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000006871,ENSCCRG00000052714,nup155,nup155,34,35,CAJNDQ010000033.1,CAJNDQ010000025.1,2923.42239518977,-0.778484459211057,2.61603425064999e-06,-0.622795140186824,0.0002625410615778,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000073732,ENSCCRG00000042513,cpox,cpox,9,7,CAJNDQ010000018.1,CAJNDQ010000024.1,880.192746373628,-0.778977673599336,0.0098664188233787,-1.2451149961137,4.89875044479211e-05,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000023140,ENSCCRG00000078567,selenos,selenos,6,6,CAJNDQ010000007.1,CAJNDQ010000001.1,1513.93790048503,-0.779294143380102,1.44117777704109e-05,-1.1546148243662,3.5807840489147495e-11,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000029192,ENSCCRG00000035863,ecpas,ecpas,49,49,CAJNDQ010000023.1,CAJNDQ010000028.1,1299.68417182998,-0.780593559399846,0.0107272352181775,-0.709409355886926,0.0242509933121929,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000068300,ENSCCRG00000063712,,,13,6,CAJNDQ010000017.1,CAJNDQ010000011.1,274.435084942207,-0.780719981772515,0.0016369155171536,-0.713834118658924,0.0046741743047953,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000046158,ENSCCRG00000047711,zgc:162964,zgc:162964,7,8,CAJNDQ010000005.1,CAJNDQ010000031.1,349.163705380246,-0.782546874548664,0.0374365038638313,0.526243858207376,0.204834976083372,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000040283,ENSCCRG00000049974,stimate,stimate,10,9,CAJNDQ010000043.1,CAJNDQ010000014.1,645.48192888575,-0.784973509715667,0.0030121965445696,-1.09065201907512,2.9850947488112e-05,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000029064,ENSCCRG00000006708,,,35,35,CAJNDQ010000021.1,CAJNDQ010000036.1,151.080508974587,-0.786475172754663,0.0350411302167252,-0.49977413906151,0.22814531925347,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000002713,ENSCCRG00000060551,klhl36,klhl36,7,6,CAJNDQ010000010.1,CAJNDQ010000020.1,199.72887748785,-0.786640706147448,0.027506753885597,-0.608020356643235,0.11040468720118,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000007044,ENSCCRG00000058387,,,15,15,CAJNDQ010000032.1,CAJNDQ010000013.1,845.06560594596,-0.786757559033794,0.000581786872587,-0.226383755328973,0.420791717091347,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000003494,ENSCCRG00000053849,,,13,13,CAJNDQ010000032.1,CAJNDQ010000013.1,239.31230322739,-0.786869014158356,0.007630064347594,1.50452049541559,2.13627691386896e-07,Moderate_SubgB_Dom,Moderate_SubgA_Dom
ENSCCRG00000055394,ENSCCRG00000082593,,,8,8,CAJNDQ010000004.1,CAJNDQ010000002.1,5803.75914909079,-0.787196874946264,4.3825739401665804e-15,-0.550460123601526,9.06496385952529e-08,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000027040,ENSCCRG00000001912,phtf1,phtf1,17,16,CAJNDQ010000043.1,CAJNDQ010000014.1,385.78226458328,-0.787750526279837,0.0001721466062924,-0.719846878007585,0.0007922898624533,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000055044,ENSCCRG00000045911,tbc1d22a,tbc1d22a,14,14,CAJNDQ010000037.1,CAJNDQ010000009.1,277.986283230759,-0.788568572669593,0.0023280204912806,-0.399129538108464,0.160647202489413,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000031974,ENSCCRG00000048357,USP30,USP30,13,14,CAJNDQ010000008.1,CAJNDQ010000016.1,331.549694930633,-0.788572127903268,0.0115967260112227,-0.397671999874475,0.260988834002731,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000060658,ENSCCRG00000079046,akr1a1b,akr1a1b,9,8,CAJNDQ010000017.1,CAJNDQ010000011.1,204.983602996872,-0.789464983245264,0.0458740098913167,-1.40073310791229,0.0002236720345128,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000039898,ENSCCRG00000082211,iars2,iars2,26,27,CAJNDQ010000005.1,CAJNDQ010000031.1,504.328073201871,-0.790302938456389,0.0006038176982052,-0.142277701346074,0.645006767307535,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000079660,ENSCCRG00000053970,ppp2r2ab,ppp2r2ab,10,10,CAJNDQ010000033.1,CAJNDQ010000025.1,749.019807789911,-0.791953565475145,0.0001893496175754,-0.787692891817298,0.0002138296794797,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000033582,ENSCCRG00000072461,kif2a,kif2a,21,21,CAJNDQ010000018.1,CAJNDQ010000024.1,1262.21461348255,-0.795228065911141,0.0024488497989863,-0.504179562341684,0.0775185122859599,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000078600,ENSCCRG00000031170,chmp1b,chmp1b,8,8,CAJNDQ010000008.1,CAJNDQ010000016.1,759.325672702289,-0.795522585522037,0.0170460658705318,-0.295615341116928,0.470222714784137,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000012388,ENSCCRG00000057947,elavl3,elavl3,7,7,CAJNDQ010000004.1,CAJNDQ010000002.1,1156.60016475307,-0.795552656039858,0.0293443081396534,-0.876901790503211,0.0171790156280318,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000004785,ENSCCRG00000061364,taf15,taf15,17,17,CAJNDQ010000040.1,CAJNDQ010000027.1,15121.0427661921,-0.796242124163344,4.21228376844846e-08,-0.685114067606412,3.54214357041747e-06,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000013001,ENSCCRG00000002899,eif3ea,eif3ea,14,16,CAJNDQ010000003.1,CAJNDQ010000048.1,1053.07341043492,-0.796835992543673,0.0055331597558017,-0.542066807984527,0.080012035528062,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000000911,ENSCCRG00000077547,tmem175,tmem175,10,11,CAJNDQ010000008.1,CAJNDQ010000016.1,285.721215166837,-0.797711932422154,0.0238405534627995,-0.382682146347924,0.371077524502877,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000052976,ENSCCRG00000056406,rbm12,rbm12,2,4,CAJNDQ010000043.1,CAJNDQ010000014.1,1752.55077565462,-0.798333063909856,3.72088270497555e-05,-0.171878832071549,0.491093968746797,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000009583,ENSCCRG00000037144,usp37,usp37,25,28,CAJNDQ010000042.1,CAJNDQ010000047.1,2302.88073996827,-0.798406474498142,1.75006954891492e-07,-1.25630116326066,7.270696063798111e-17,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000048236,ENSCCRG00000010544,,,25,25,CAJNDQ010000005.1,CAJNDQ010000031.1,313.990686971511,-0.799435091802595,0.0128798825823684,-1.0873011781838,0.0005890583242201,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000078909,ENSCCRG00000082365,tmem263,tmem263,4,4,CAJNDQ010000010.1,CAJNDQ010000020.1,961.843434022891,-0.800364735445137,4.76168138236685e-05,-0.918649737770633,3.27468419144542e-06,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000002826,ENSCCRG00000029910,mastl,mastl,16,14,CAJNDQ010000015.1,CAJNDQ010000041.1,1428.62378307936,-0.800622304432854,4.64417307791568e-07,-1.02324321821782,3.25607674984964e-10,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000048863,ENSCCRG00000011554,,,30,29,CAJNDQ010000045.1,CAJNDQ010000026.1,270.362862447002,-0.800852974708784,0.0006932437830195,-0.67462574778927,0.0051097274224553,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000021347,ENSCCRG00000038349,,,18,18,CAJNDQ010000005.1,CAJNDQ010000031.1,1194.80687299074,-0.801076684201874,2.68824424060104e-07,-0.731866904739738,3.10052052048924e-06,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000006713,ENSCCRG00000067946,myclb,myclb,3,3,CAJNDQ010000032.1,CAJNDQ010000013.1,279.224030876586,-0.801567740682641,0.0006627887589105,-0.353856482692011,0.205866920014914,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000065827,ENSCCRG00000041529,POLK,POLK,17,30,CAJNDQ010000008.1,CAJNDQ010000016.1,167.407269778023,-0.801749416705717,0.002484592058167,-1.25600066962489,1.14055110655789e-06,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000034671,ENSCCRG00000018998,npr3,npr3,8,9,CAJNDQ010000008.1,CAJNDQ010000016.1,274.613626745736,-0.802335105446246,0.0160236938644148,0.166136781031832,0.716557431193883,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000053475,ENSCCRG00000080683,,,19,18,CAJNDQ010000032.1,CAJNDQ010000013.1,171.241505722579,-0.802640222370643,0.0123724538709097,-0.96313224874813,0.0008489108574584,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000037621,ENSCCRG00000059862,,,8,8,CAJNDQ010000021.1,CAJNDQ010000036.1,1254.34420929822,-0.803373287324462,0.0096843285296509,-0.754678632430311,0.0185099216968335,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000020998,ENSCCRG00000060198,CLEC16A,CLEC16A,24,25,CAJNDQ010000004.1,CAJNDQ010000002.1,575.324474872374,-0.807666304501844,0.0002598876182489,-0.749837301310528,0.000844043538283,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000003352,ENSCCRG00000072441,dhx15,dhx15,15,15,CAJNDQ010000007.1,CAJNDQ010000001.1,1587.17578615083,-0.807702259712942,3.0626467003056e-09,-0.65891973502332,2.00575007184775e-06,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000080764,ENSCCRG00000075346,ATAD2B,ATAD2B,28,29,CAJNDQ010000029.1,CAJNDQ010000035.1,2441.8644893288,-0.807732405499366,2.98340640707001e-09,-0.890225932585603,2.85037708176362e-11,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000055744,ENSCCRG00000075233,ptprn2,ptprn2,24,23,CAJNDQ010000007.1,CAJNDQ010000001.1,163.361459486801,-0.808221607550966,0.0381240333144045,-0.518491296644878,0.229204354487121,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000076916,ENSCCRG00000080321,SNTA1,SNTA1,9,8,CAJNDQ010000017.1,CAJNDQ010000011.1,181.236797668479,-0.808571666520483,0.005053224016785,-0.594276548886313,0.0528745656175249,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000010422,ENSCCRG00000022524,etv5a,etv5a,13,14,CAJNDQ010000042.1,CAJNDQ010000047.1,2844.46820871959,-0.809353146561712,0.0037999219753946,-1.13856619122827,3.84946809532512e-05,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000073555,ENSCCRG00000004157,ddx5,ddx5,13,14,CAJNDQ010000004.1,CAJNDQ010000002.1,16886.0955941162,-0.810898925963698,1.94275669751333e-14,-0.307112344803842,0.0073524388876835,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000027681,ENSCCRG00000016538,dtx4a,dtx4a,9,9,CAJNDQ010000007.1,CAJNDQ010000001.1,457.991147851115,-0.812360819302683,0.0002013825012217,-0.415651417302217,0.0844222286049408,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000058691,ENSCCRG00000010747,,,15,14,CAJNDQ010000042.1,CAJNDQ010000047.1,1097.55626640865,-0.812391161108311,4.73888376578239e-05,-0.167719209830112,0.524326807557077,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000061356,ENSCCRG00000051140,,,12,23,CAJNDQ010000017.1,CAJNDQ010000011.1,161.026774049722,-0.813023425386737,0.0071761771201176,-1.64614598723636,1.68338771223524e-07,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000078284,ENSCCRG00000031201,slc31a1,slc31a1,5,4,CAJNDQ010000008.1,CAJNDQ010000016.1,795.814492055377,-0.813420599945901,1.2684258798606e-08,-0.178058933037409,0.320221080998568,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000049036,ENSCCRG00000023048,fmr1,fmr1,16,15,CAJNDQ010000021.1,CAJNDQ010000036.1,1183.6271949839,-0.816225405026745,1.8188737672471102e-09,-0.616820778153734,5.31345360800108e-06,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000030686,ENSCCRG00000033175,trmt5,trmt5,5,5,CAJNDQ010000019.1,CAJNDQ010000049.1,397.079850820643,-0.81725948597201,0.0111186786614929,-1.0786902834641,0.0004426326805666,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000072465,ENSCCRG00000077180,,FBXW7,14,14,CAJNDQ010000023.1,CAJNDQ010000028.1,985.460540981072,-0.819667706058065,0.0001063620523501,-0.241638569083811,0.351166238399798,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000041357,ENSCCRG00000042173,pdcd6ip,pdcd6ip,18,19,CAJNDQ010000032.1,CAJNDQ010000013.1,1368.2662103936,-0.820501915065839,1.37340891619378e-06,-0.126180435709353,0.578663384768485,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000069986,ENSCCRG00000071049,,,8,8,CAJNDQ010000029.1,CAJNDQ010000035.1,295.183348532468,-0.820787794131887,8.12830486176674e-05,-0.636391344958524,0.003204650236018,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000072042,ENSCCRG00000066132,vbp1,vbp1,6,7,CAJNDQ010000007.1,CAJNDQ010000001.1,947.949128382714,-0.822617548632592,7.47219574166804e-05,-0.694003311615754,0.0011367610570453,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000046761,ENSCCRG00000026084,stmn1a,stmn1a,5,4,CAJNDQ010000032.1,CAJNDQ010000013.1,4437.20106308011,-0.822900063025819,0.0013385577827467,-0.777400373470446,0.002989182298094,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000071003,ENSCCRG00000075498,efhd2,efhd2,4,5,CAJNDQ010000018.1,CAJNDQ010000024.1,2290.0390766023,-0.823284903998552,0.0001819184063586,-0.826125773311171,0.0002018596467075,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000055582,ENSCCRG00000055211,zgc:136929,zgc:136929,10,9,CAJNDQ010000021.1,CAJNDQ010000036.1,319.033646194818,-0.823349600707638,0.0068382490557995,-1.25988826353464,1.72282600395574e-05,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000047702,ENSCCRG00000013368,,,8,9,CAJNDQ010000043.1,CAJNDQ010000014.1,831.420578926629,-0.823642993909543,0.0330062671430704,-0.823448387100185,0.0376538092088657,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000038272,ENSCCRG00000048260,nsfl1c,nsfl1c,9,9,CAJNDQ010000012.1,CAJNDQ010000050.1,1786.52001587045,-0.823742852630819,1.63062825579782e-10,-0.537898115270384,4.69627539978662e-05,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000006519,ENSCCRG00000048267,fastk,fastk,11,11,CAJNDQ010000022.1,CAJNDQ010000030.1,622.325066239478,-0.824184450256267,8.58174329120029e-05,-0.436700479143237,0.0502115524584631,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000065574,ENSCCRG00000024695,zgc:153039,zgc:153039,15,15,CAJNDQ010000040.1,CAJNDQ010000027.1,556.587669681743,-0.824929051142075,0.0050513798440506,-0.17545267642417,0.625628892694618,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000060431,ENSCCRG00000079603,TRIM32,TRIM32,3,5,CAJNDQ010000008.1,CAJNDQ010000016.1,503.685421653154,-0.825779198617646,0.0351288302572559,-1.36019149135179,0.0003303223314672,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000071732,ENSCCRG00000047195,zgc:114119,zgc:114119,7,6,CAJNDQ010000032.1,CAJNDQ010000013.1,469.624587729314,-0.826406161484218,0.0011946446033787,-0.594628617215991,0.0307564303188632,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000029333,ENSCCRG00000024671,,,17,20,CAJNDQ010000008.1,CAJNDQ010000016.1,212.350493400694,-0.826557668383091,0.0181428387969432,-0.720324973942351,0.0025995818845033,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000038255,ENSCCRG00000075289,,,19,21,CAJNDQ010000021.1,CAJNDQ010000036.1,276.388528335774,-0.827016053438688,0.000360692049214,-0.390090203160685,0.123961673830789,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000006412,ENSCCRG00000000495,ankra2,ankra2,10,11,CAJNDQ010000008.1,CAJNDQ010000016.1,207.944506301169,-0.827042949434862,0.0194429173016979,-0.568209455905391,0.13847166328605,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000060840,ENSCCRG00000004959,rnf19a,rnf19a,12,11,CAJNDQ010000032.1,CAJNDQ010000013.1,2999.84426280583,-0.827404678923331,1.88328085923352e-06,-0.552131499404035,0.0026304966788784,Moderate_SubgB_Dom,No_Significant_Bias
ENSCCRG00000066493,ENSCCRG00000073378,crnkl1,crnkl1,15,15,CAJNDQ010000029.1,CAJNDQ010000035.1,1120.88672533953,-0.82746665161366,3.7301368047359605e-09,-0.627919659793849,1.24312568994466e-05,Moderate_SubgB_Dom,Moderate_SubgB_Dom
ENSCCRG00000018069,ENSCCRG00000000560,ptbp1a,ptbp1a,16,17,CAJNDQ010000022.1,CAJNDQ010000030.1,1471.99384257953,-0.827880825662631,0.000181054099734,-0.622146299256828,0.0074253561923502,Moderate_SubgB_Dom,Moderate_SubgB_Dom
